file,call,comment,refactoring,init,type,preprocessor,parameter,flow_control_stmt,access,cpp_feature,data_type,declaration,constructor,destructor,class,function
22893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22898,3,9,1,0,0,1,2,1,0,0,0,2,0,0,0,1
22899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22902,4,11,1,0,0,1,2,2,0,0,0,2,0,0,0,1
22903,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
22908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22910,4,11,1,0,0,1,2,2,0,0,0,2,0,0,0,1
22911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22912,4,11,1,0,0,1,2,2,0,0,0,2,0,0,0,1
22921,0,0,6,0,0,1,2,1,1,0,0,0,0,0,0,0
22923,4,12,88,0,0,19,0,0,0,0,1,2,0,0,0,1
22924,0,0,6,0,0,1,2,1,1,0,0,0,0,0,0,0
22926,4,12,94,0,0,20,2,1,1,0,1,2,0,0,0,1
22927,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2
22928,2,6,2,0,0,2,0,5,0,0,0,0,0,0,0,1
22929,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2
22930,2,6,2,0,0,2,0,5,0,0,0,0,0,0,0,1
22934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22948,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22952,0,4,3,0,0,2,5,1,0,0,2,2,0,0,0,2
22954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22967,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
22968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22969,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22975,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
22977,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
22981,0,0,20,3,0,0,2,0,0,0,0,4,0,0,0,0
22983,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0
22984,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23005,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0
23009,0,19,22,0,0,17,0,14,0,0,0,2,0,0,0,1
23011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23021,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0
23022,0,12,5,0,0,0,0,0,0,0,0,2,0,0,0,0
23023,1,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0
23024,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23025,0,2,1,0,0,6,0,0,0,0,1,2,0,0,0,2
23026,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23027,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23028,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23029,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
23033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23043,0,30,81,0,0,28,4,28,0,0,1,12,0,0,0,7
23050,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23058,2,14,97,0,8,34,23,35,0,0,1,18,0,0,0,5
23059,2,14,97,0,8,34,23,35,0,0,1,18,0,0,0,5
23060,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0
23061,22,46,206,3,1,106,238,40,2,0,4,37,4,5,7,22
23062,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0
23063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23066,10,29,54,0,0,12,23,9,0,0,0,16,0,0,1,8
23067,1,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0
23068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23076,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23081,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
23082,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
23084,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23086,0,12,177,0,0,14,31,27,0,0,0,20,0,0,0,1
23087,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0
23089,0,12,177,0,0,14,31,27,0,0,0,20,0,0,0,1
23090,0,0,5,0,0,2,0,3,0,0,0,0,0,0,0,0
23095,28,75,199,0,2,52,42,41,0,0,4,54,2,2,1,28
23098,4,16,91,0,0,25,0,1,0,0,1,5,0,0,0,3
23099,2,6,2,0,0,2,0,5,0,0,0,0,0,0,0,1
23100,2,6,2,0,0,2,0,5,0,0,0,0,0,0,0,1
23101,0,11,25,1,0,8,12,8,0,0,2,15,0,0,0,9
23103,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23104,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
23107,3,4,10,0,0,24,4,7,0,0,2,2,0,0,0,3
23108,3,4,10,0,0,24,4,7,0,0,2,2,0,0,0,3
23109,3,4,10,0,0,24,4,7,0,0,2,2,0,0,0,3
23112,2,25,2,0,0,29,0,4,1,0,0,8,0,0,0,5
23113,2,25,2,0,0,29,0,4,1,0,0,8,0,0,0,5
23116,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23119,2,25,2,0,0,29,0,5,1,0,0,8,0,0,0,5
23120,2,25,2,0,0,29,0,5,1,0,0,8,0,0,0,5
23122,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
23123,6,40,131,3,1,44,12,39,0,0,3,25,4,0,2,16
23129,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
23131,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
23138,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
23139,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23141,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
23144,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23149,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
23157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23177,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
23178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23179,0,0,6,0,0,1,2,1,1,0,0,0,0,0,0,0
23181,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23182,0,0,6,0,0,1,2,1,1,0,0,0,0,0,0,0
23183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23191,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
23202,0,1,0,0,0,1,0,4,0,0,0,4,2,0,1,1
23205,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
23208,0,1,1,0,0,6,10,4,0,0,0,5,0,0,0,8
23210,0,1,1,0,0,6,10,4,0,0,0,5,0,0,0,8
23211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23227,3,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0
23229,3,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0
23232,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0
23233,16,67,255,0,3,93,233,41,1,0,2,24,1,0,0,21
23235,16,74,258,0,3,94,233,45,1,0,2,24,1,0,0,21
23238,0,5,8,0,0,1,0,2,0,0,0,4,0,0,0,0
23248,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0
23254,1,0,25,0,2,0,4,4,0,0,0,6,0,0,1,1
23255,1,0,25,0,2,0,4,4,0,0,0,6,0,0,1,1
23257,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23260,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23263,0,5,8,0,0,1,0,2,0,0,0,4,0,0,0,0
23265,1,7,34,0,2,7,20,17,0,0,0,20,2,0,2,11
23271,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
23275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23277,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23283,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
23289,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23292,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
23293,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
23299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23302,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0
23303,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
23307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23311,1,3,0,1,0,5,1,3,0,0,0,1,0,0,0,5
23312,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
23314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23317,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23318,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
23321,1,3,0,1,0,5,1,3,0,0,0,1,0,0,0,5
23322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23323,0,2,6,0,0,3,0,0,0,0,0,1,0,0,0,1
23327,1,3,3,0,0,3,3,3,0,0,0,3,0,0,0,1
23328,1,2,3,0,0,2,3,2,0,0,0,2,0,0,0,1
23329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23330,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23331,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23340,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
23341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
23345,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23346,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23347,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23348,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23349,0,1,0,0,0,2,0,3,0,0,1,1,0,0,0,0
23356,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23367,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23370,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
23371,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
23372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23378,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23380,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
23381,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23392,0,1,6,0,0,0,4,0,0,0,0,0,0,0,0,1
23393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23394,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
23396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23398,4,11,1,0,0,1,2,2,0,0,0,2,0,0,0,1
23399,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
23401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23417,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
23427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23429,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
23432,0,0,4,0,0,0,4,1,0,0,0,0,0,0,0,0
23436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23438,1,9,35,0,2,9,20,19,0,0,0,21,2,0,2,12
23439,2,25,2,0,0,29,0,4,1,0,0,8,0,0,0,5
23441,2,25,2,0,0,29,0,4,1,0,0,8,0,0,0,5
23443,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
23452,22,184,415,1,4,236,114,64,0,0,3,61,2,1,4,40
23453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23458,3,3,70,0,0,25,0,5,0,0,0,4,0,0,1,0
23459,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23462,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
23464,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23465,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23466,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1
23468,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
23469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23475,1,1,0,0,0,2,0,2,0,0,0,2,2,0,0,1
23478,1,1,0,0,0,2,0,2,0,0,0,2,2,0,0,1
23479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23480,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0
23481,0,2,4,0,0,0,0,5,0,0,0,3,0,0,0,0
23489,0,6,2,0,0,0,0,0,0,0,4,2,0,0,0,2
23492,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23495,3,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0
23498,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1
23501,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0
23503,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23508,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23510,82,52,262,70,36,107,28,25,4,0,1,34,1,0,0,18
23511,82,52,262,70,36,107,28,25,4,0,1,34,1,0,0,18
23512,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
23514,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0
23516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23526,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
23527,0,4,0,0,0,13,0,0,1,0,0,0,0,0,0,2
23528,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
23532,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23536,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23537,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23538,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23539,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23541,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23542,1,1,2,0,0,2,1,3,0,0,0,2,2,0,0,1
23543,0,4,26,0,0,2,9,11,0,0,0,3,0,0,0,0
23544,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23551,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23552,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0
23563,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
23569,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
23570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23572,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0
23577,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1
23580,1,2,3,0,0,2,3,2,0,0,0,2,0,0,0,1
23586,1,2,3,0,0,2,3,2,0,0,0,2,0,0,0,1
23587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23603,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0
23604,19,2,64,0,0,10,0,0,0,0,0,0,0,0,0,0
23614,0,1,176,0,0,1,0,0,0,0,0,0,0,0,0,0
23615,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
23619,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23623,0,4,2,0,0,0,1,2,0,0,0,2,0,0,1,0
23624,1,0,3,0,0,0,1,3,0,0,0,2,0,0,0,0
23626,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23628,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0
23629,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
23630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23633,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23636,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23638,0,5,0,1,0,1,13,4,0,0,0,1,0,0,0,0
23641,0,5,0,1,0,1,13,4,0,0,0,1,0,0,0,0
23642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23644,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
23650,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,2
23651,2,2,16,0,0,1,0,4,0,0,0,3,0,2,0,2
23657,2,2,16,0,0,1,0,4,0,0,0,3,0,2,0,2
23658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23678,0,4,3,0,0,0,4,4,0,0,2,4,0,0,0,0
23681,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
23684,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23693,1,5,34,0,2,0,10,4,0,0,0,6,0,0,0,5
23694,1,5,34,0,2,0,10,4,0,0,0,6,0,0,0,5
23695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23701,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23703,14,45,78,2,1,22,33,31,0,0,4,28,1,1,0,18
23705,0,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0
23707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23728,6,26,339,0,23,66,82,112,1,0,3,45,0,0,0,3
23729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23732,114,136,585,67,36,178,46,72,7,0,9,71,3,0,2,52
23734,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23736,0,2,0,0,0,0,0,4,0,0,0,2,0,0,0,0
23737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23740,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23741,12,26,945,2,1,24,84,4,0,0,6,33,0,0,0,8
23748,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23751,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23754,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
23761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23762,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23768,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
23769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23770,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23779,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
23781,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
23782,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23786,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,2
23788,0,0,34,0,0,1,12,0,0,0,0,0,0,0,0,0
23789,123,250,1460,59,37,268,134,124,6,0,17,111,3,0,2,72
23792,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23793,15,2,698,1,1,67,35,7,0,0,0,52,0,0,0,17
23795,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23796,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23798,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23800,15,2,698,1,1,67,35,7,0,0,0,52,0,0,0,17
23801,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0
23802,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23804,15,2,698,1,1,67,35,7,0,0,0,52,0,0,0,17
23811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23814,13,104,146,4,9,230,21,43,0,0,13,35,0,0,0,32
23815,13,104,146,4,9,230,21,43,0,0,13,35,0,0,0,32
23820,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23833,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23840,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1
23841,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1
23843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23845,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23853,0,3,1,0,0,4,0,2,0,0,0,3,0,0,0,4
23854,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23859,1,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0
23862,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23864,1,2,0,0,0,1,0,3,0,0,0,1,0,0,0,0
23865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23872,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
23874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23877,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23885,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23886,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23903,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1
23909,16,66,956,4,2,83,89,12,0,0,7,40,0,0,0,15
23910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23911,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23913,4,9,4,0,0,1,2,4,0,0,1,2,0,0,0,2
23916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23919,5,48,165,0,0,49,27,45,0,0,1,30,0,3,1,26
23920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23923,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23926,0,0,4,6,0,0,17,0,0,0,0,6,0,0,0,2
23927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23934,0,0,4,6,0,1,17,0,0,0,0,6,0,0,0,2
23935,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23936,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
23942,2,8,52,0,2,2,15,5,0,0,0,7,0,0,0,2
23943,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
23945,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0
23948,0,0,16,0,0,0,40,0,0,0,0,3,0,0,0,0
23949,0,4,2,0,0,2,0,1,0,0,0,3,0,0,0,0
23957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23962,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23965,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0
23978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23979,3,3,0,0,0,11,1,4,0,0,0,5,0,0,0,3
23980,3,3,0,0,0,11,1,4,0,0,0,5,0,0,0,3
23985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23990,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1
23991,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
23994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23998,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24006,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
24009,0,2,12,0,0,44,8,0,0,0,3,2,0,0,0,1
24012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24013,4,1,2,0,0,2,1,0,0,0,0,5,0,0,0,1
24014,0,2,12,0,0,44,8,0,0,0,3,2,0,0,0,1
24015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
