revision,unique_types,entropy
40103,0,0.0
40105,3,0.384
40106,1,0.0
40107,2,0.208
40108,1,0.0
40110,7,0.395
40111,2,0.235
40118,1,0.0
40119,1,0.0
40127,4,0.212
40131,1,0.0
40133,2,0.235
40138,0,0.0
40147,1,0.0
40148,0,0.0
40149,1,0.0
40151,1,0.0
40164,2,0.256
40167,2,0.139
40168,3,0.28
40169,1,0.0
40184,6,0.387
40185,5,0.496
40186,5,0.478
40188,2,0.256
40190,1,0.0
40192,4,0.327
40199,2,0.256
40202,8,0.556
40210,4,0.397
40211,1,0.0
40214,0,0.0
40222,1,0.0
40223,2,0.112
40224,1,0.0
40225,2,0.235
40227,1,0.0
40231,10,0.621
40233,4,0.421
40234,3,0.332
40235,4,0.421
40236,0,0.0
40238,1,0.0
40240,2,0.235
40241,3,0.39
40242,2,0.235
40243,2,0.235
40244,0,0.0
40245,1,0.0
40246,6,0.505
40252,8,0.705
40253,1,0.0
40254,15,0.656
40255,1,0.0
40256,2,0.256
40257,1,0.0
40259,5,0.478
40260,3,0.39
40261,2,0.235
40266,3,0.398
40267,8,0.705
40268,3,0.398
40269,1,0.0
40271,2,0.185
40272,1,0.0
40273,3,0.373
40274,1,0.0
40277,2,0.256
40280,2,0.256
40282,2,0.256
40283,1,0.0
40284,2,0.235
40285,0,0.0
40295,2,0.235
40296,1,0.0
40297,6,0.427
40298,7,0.49
40301,2,0.185
40302,1,0.0
40303,1,0.0
40304,2,0.256
40312,7,0.121
40313,7,0.121
40318,6,0.429
40321,8,0.256
40323,3,0.313
40326,2,0.235
40328,1,0.0
40334,4,0.443
40335,0,0.0
40336,2,0.256
40337,5,0.5
40344,1,0.0
40347,1,0.0
40348,3,0.39
40349,6,0.551
40351,1,0.0
40357,2,0.256
40358,4,0.488
40364,9,0.562
40365,6,0.432
40366,6,0.597
40367,2,0.1
40368,2,0.208
40371,1,0.0
40375,2,0.235
40379,11,0.561
40380,3,0.39
40382,2,0.256
40385,5,0.313
40399,2,0.208
40400,6,0.501
40401,6,0.501
40404,5,0.477
40407,4,0.382
40408,0,0.0
40409,6,0.626
40412,3,0.384
40413,2,0.235
40414,15,0.607
40416,2,0.235
40419,6,0.626
40420,12,0.644
40421,5,0.331
40422,5,0.466
40423,6,0.626
40425,4,0.492
40426,1,0.0
40428,2,0.185
40429,7,0.549
40432,1,0.0
40434,0,0.0
40435,1,0.0
40436,1,0.0
40438,0,0.0
40441,13,0.392
40443,6,0.591
40445,1,0.0
40446,1,0.0
40448,5,0.245
40450,4,0.499
40451,2,0.256
40455,11,0.672
40456,8,0.599
40457,1,0.0
40459,1,0.0
40460,3,0.164
40464,11,0.656
40466,11,0.656
40467,0,0.0
40471,2,0.208
40472,2,0.208
40473,1,0.0
40474,0,0.0
40475,6,0.574
40476,0,0.0
40477,6,0.603
40478,0,0.0
40481,1,0.0
40487,1,0.0
40492,1,0.0
40498,3,0.406
40500,8,0.721
40506,1,0.0
40507,3,0.406
40508,6,0.605
40509,4,0.293
40510,3,0.236
40511,3,0.318
40512,3,0.372
40514,3,0.39
40522,7,0.358
40523,9,0.671
40525,2,0.256
40530,1,0.0
40544,1,0.0
40548,0,0.0
40549,1,0.0
40553,9,0.676
40554,9,0.759
40561,4,0.382
40563,0,0.0
40573,4,0.512
40581,5,0.542
40582,3,0.384
40585,5,0.542
40586,0,0.0
40589,3,0.384
40591,0,0.0
40593,11,0.656
40597,1,0.0
40598,2,0.208
40600,1,0.0
40603,2,0.235
40606,1,0.0
40608,1,0.0
40609,1,0.0
40611,1,0.0
40612,2,0.235
40614,1,0.0
40616,1,0.0
40620,0,0.0
40623,9,0.676
40624,1,0.0
40625,3,0.406
40631,1,0.0
40635,4,0.262
40639,1,0.0
40641,1,0.0
40646,4,0.512
40648,3,0.406
40649,1,0.0
40650,3,0.39
40651,4,0.491
40652,4,0.464
40653,2,0.235
40659,3,0.369
40661,5,0.512
40662,2,0.208
40664,1,0.0
40667,4,0.492
40668,1,0.0
40669,1,0.0
40670,4,0.464
40671,1,0.0
40672,5,0.572
40673,1,0.0
40674,3,0.406
40675,1,0.0
40676,1,0.0
40677,0,0.0
40678,3,0.384
40684,2,0.256
40686,4,0.464
40687,1,0.0
40690,2,0.256
40697,3,0.39
40699,4,0.464
40700,0,0.0
40702,0,0.0
40705,0,0.0
40706,4,0.41
40714,2,0.235
40725,1,0.0
40732,1,0.0
40734,1,0.0
40735,1,0.0
40737,3,0.406
40738,1,0.0
40742,3,0.384
40743,4,0.492
40753,1,0.0
40754,1,0.0
40757,3,0.317
40758,1,0.0
40759,4,0.363
40763,0,0.0
40765,1,0.0
40776,4,0.431
40777,0,0.0
40778,0,0.0
40779,0,0.0
40785,2,0.256
40786,0,0.0
40787,1,0.0
40790,1,0.0
40793,1,0.0
40795,2,0.166
40798,2,0.235
40800,2,0.235
40803,2,0.256
40805,2,0.249
40809,2,0.235
40810,3,0.367
40811,4,0.472
40813,1,0.0
40814,3,0.351
40815,1,0.0
40816,3,0.384
40817,0,0.0
40819,1,0.0
40821,1,0.0
40822,1,0.0
40824,3,0.346
40825,3,0.346
40827,4,0.499
40829,4,0.499
40830,1,0.0
40834,5,0.509
40842,3,0.39
40843,1,0.0
40845,1,0.0
40848,12,0.684
40850,5,0.436
40851,1,0.0
40852,5,0.436
40859,1,0.0
40865,1,0.0
40866,1,0.0
40869,12,0.729
40872,8,0.388
40875,0,0.0
40877,8,0.683
40879,7,0.538
40881,0,0.0
40882,7,0.538
40883,1,0.0
40884,1,0.0
40888,0,0.0
40889,11,0.51
40890,0,0.0
40891,5,0.467
40892,3,0.36
40895,6,0.622
40899,7,0.54
40902,5,0.523
40904,1,0.0
40905,1,0.0
40907,2,0.256
40916,3,0.384
40918,1,0.0
40919,1,0.0
40923,5,0.463
40929,0,0.0
40930,2,0.235
40931,1,0.0
40943,3,0.39
40957,2,0.106
40961,1,0.0
40962,9,0.325
40963,0,0.0
40971,6,0.488
40977,8,0.609
40980,8,0.609
40981,0,0.0
40986,1,0.0
40988,1,0.0
40989,0,0.0
40993,1,0.0
40994,1,0.0
40998,2,0.208
41006,0,0.0
41015,3,0.351
41025,1,0.0
41028,1,0.0
41032,0,0.0
41033,1,0.0
41035,1,0.0
41040,3,0.294
41045,1,0.0
41049,2,0.235
41054,2,0.256
41055,1,0.0
41058,1,0.0
41064,0,0.0
41077,1,0.0
41078,0,0.0
41079,4,0.492
41080,0,0.0
41081,4,0.472
41082,0,0.0
41083,1,0.0
41084,3,0.353
41086,1,0.0
41087,1,0.0
41094,2,0.256
41095,3,0.367
41100,3,0.384
41101,1,0.0
41104,4,0.165
41105,3,0.158
41106,0,0.0
41108,4,0.448
41110,12,0.357
41116,4,0.507
41118,2,0.256
41119,1,0.0
41121,2,0.256
41122,4,0.47
41123,4,0.47
41124,2,0.256
41125,3,0.384
41126,3,0.296
41127,4,0.331
41128,1,0.0
41129,3,0.197
41131,7,0.469
41132,1,0.0
41133,2,0.256
41135,12,0.35
41136,2,0.256
41137,0,0.0
41142,2,0.256
41144,1,0.0
41146,1,0.0
41148,1,0.0
41149,2,0.254
41150,2,0.256
41160,3,0.351
41161,0,0.0
41165,1,0.0
41168,1,0.0
41171,0,0.0
41172,1,0.0
41180,1,0.0
41181,2,0.185
41183,6,0.558
41185,1,0.0
41191,6,0.558
41192,0,0.0
41199,3,0.384
41202,1,0.0
41204,1,0.0
41205,5,0.572
41206,4,0.492
41210,4,0.512
41215,4,0.304
41217,2,0.208
41220,1,0.0
41223,5,0.576
41230,2,0.235
41231,5,0.347
41233,6,0.528
41245,7,0.51
41248,7,0.51
41249,5,0.553
41252,3,0.313
41253,4,0.436
41254,1,0.0
41255,2,0.235
41256,4,0.112
41257,1,0.0
41259,0,0.0
41263,4,0.117
41266,8,0.737
41267,0,0.0
41270,7,0.654
41275,0,0.0
41278,2,0.256
41282,8,0.552
41283,2,0.235
41284,0,0.0
41285,2,0.256
41287,2,0.256
41288,0,0.0
41291,11,0.644
41296,2,0.235
41299,14,0.62
41300,2,0.235
41301,4,0.365
41302,3,0.402
41303,1,0.0
41305,0,0.0
41310,2,0.256
41314,1,0.0
41315,1,0.0
41324,1,0.0
41325,0,0.0
41326,1,0.0
41328,0,0.0
41329,0,0.0
41330,1,0.0
41332,1,0.0
41333,0,0.0
41334,0,0.0
41335,1,0.0
41337,8,0.73
41338,7,0.548
41347,3,0.237
41352,4,0.251
41354,3,0.32
41356,6,0.278
41357,2,0.256
41358,3,0.384
41371,1,0.0
41375,1,0.0
41376,1,0.0
41377,1,0.0
41381,1,0.0
41383,1,0.0
41385,1,0.0
41390,1,0.0
41393,1,0.0
41399,1,0.0
41400,2,0.112
41403,3,0.39
41404,4,0.327
41405,1,0.0
41412,1,0.0
41413,1,0.0
41414,0,0.0
41418,3,0.301
41420,1,0.0
41421,4,0.458
41425,0,0.0
41430,4,0.492
41433,1,0.0
41445,1,0.0
41452,1,0.0
41453,1,0.0
41454,1,0.0
41456,3,0.272
41457,1,0.0
41458,1,0.0
41466,4,0.262
41478,3,0.384
41479,3,0.406
41482,1,0.0
41483,2,0.256
41485,1,0.0
41491,1,0.0
41495,1,0.0
41497,1,0.0
41498,3,0.406
41500,2,0.256
41501,1,0.0
41502,6,0.396
41503,5,0.527
41505,5,0.515
41506,3,0.384
41516,1,0.0
41517,1,0.0
41524,0,0.0
41525,1,0.0
41528,1,0.0
41529,0,0.0
41533,1,0.0
41545,1,0.0
41548,4,0.426
41552,1,0.0
41603,0,0.0
41617,1,0.0
41618,1,0.0
41621,2,0.256
41622,0,0.0
41625,2,0.256
41638,4,0.363
41647,6,0.616
41649,2,0.256
41654,3,0.304
41661,1,0.0
41662,2,0.256
41665,6,0.589
41666,1,0.0
41668,6,0.589
41669,0,0.0
41670,1,0.0
41677,3,0.406
41682,1,0.0
41683,1,0.0
41689,1,0.0
41691,2,0.249
41693,2,0.196
41694,1,0.0
41695,1,0.0
41696,0,0.0
41698,3,0.406
41699,1,0.0
41700,2,0.256
41701,4,0.491
41703,1,0.0
41704,3,0.384
41708,3,0.406
41709,0,0.0
41711,3,0.39
41712,2,0.185
41714,5,0.572
41717,0,0.0
41720,1,0.0
41721,4,0.492
41722,3,0.384
41724,1,0.0
41729,2,0.256
41730,1,0.0
41732,1,0.0
41742,1,0.0
41744,1,0.0
41749,1,0.0
41750,2,0.112
41751,2,0.151
41755,9,0.405
41756,9,0.405
41759,9,0.405
41765,1,0.0
41769,0,0.0
41772,2,0.256
41773,2,0.256
41779,0,0.0
41780,7,0.521
41781,7,0.521
41783,8,0.73
41784,7,0.548
41786,1,0.0
41787,2,0.216
41788,2,0.256
41789,1,0.0
41790,0,0.0
41791,5,0.139
41792,10,0.572
41797,1,0.0
41800,4,0.488
41803,0,0.0
41805,1,0.0
41806,4,0.512
41807,8,0.28
41808,1,0.0
41811,1,0.0
41812,2,0.137
41813,1,0.0
41821,14,0.669
41822,9,0.73
41823,6,0.597
41824,14,0.657
41825,3,0.384
41826,3,0.384
41828,2,0.035
41829,10,0.808
41830,2,0.256
41831,0,0.0
41832,10,0.808
41833,2,0.256
41834,0,0.0
41839,5,0.428
41840,5,0.136
41841,1,0.0
41844,3,0.067
41859,1,0.0
41864,0,0.0
41870,4,0.421
41872,15,0.593
41873,2,0.256
41874,12,0.396
41878,7,0.616
41879,6,0.544
41880,3,0.403
41881,2,0.208
41882,2,0.249
41883,8,0.473
41885,2,0.208
41889,5,0.556
41894,1,0.0
41895,2,0.256
41922,2,0.256
41924,4,0.492
41926,0,0.0
41929,1,0.0
41935,1,0.0
41936,2,0.235
41937,1,0.0
41938,1,0.0
41941,1,0.0
41942,1,0.0
41944,1,0.0
41945,2,0.159
41947,4,0.416
41948,4,0.491
41949,2,0.256
41950,1,0.0
41957,1,0.0
41958,1,0.0
41960,1,0.0
41962,2,0.235
41963,0,0.0
41971,2,0.02
41976,1,0.0
41979,3,0.297
41981,3,0.406
41984,3,0.406
41985,4,0.492
41989,2,0.208
41999,2,0.256
42000,1,0.0
42003,3,0.356
42004,2,0.256
42009,1,0.0
42016,4,0.458
42021,3,0.32
42027,1,0.0
42059,1,0.0
42078,0,0.0
42103,4,0.478
42113,4,0.478
42114,0,0.0
42120,1,0.0
42126,1,0.0
42128,0,0.0
42130,1,0.0
42133,1,0.0
42134,8,0.34
42135,5,0.502
42138,5,0.457
42140,4,0.47
42141,1,0.0
42143,4,0.512
42148,2,0.064
42152,2,0.235
42155,2,0.235
42158,1,0.0
42159,2,0.256
42164,4,0.491
42165,2,0.043
42166,1,0.0
42173,7,0.707
42174,1,0.0
42175,1,0.0
42176,1,0.0
42177,0,0.0
42179,1,0.0
42180,7,0.707
42181,0,0.0
42186,1,0.0
42188,10,0.738
42191,1,0.0
42201,3,0.406
42208,4,0.458
42210,1,0.0
42211,0,0.0
42214,2,0.249
42216,1,0.0
42217,2,0.256
42218,3,0.32
42219,4,0.491
42220,1,0.0
42221,1,0.0
42222,1,0.0
42223,2,0.106
42224,2,0.208
42226,1,0.0
42228,2,0.256
42230,1,0.0
42243,0,0.0
42244,2,0.208
42245,2,0.208
42250,4,0.426
42252,4,0.451
42253,2,0.235
42255,4,0.426
42256,1,0.0
42259,0,0.0
42264,1,0.0
42268,2,0.256
42269,1,0.0
42277,1,0.0
42279,1,0.0
42281,1,0.0
42286,1,0.0
42287,4,0.478
42288,4,0.478
42295,5,0.576
42297,2,0.235
42300,5,0.576
42301,0,0.0
42318,4,0.426
42330,4,0.478
42341,4,0.492
42342,3,0.39
42343,4,0.442
42348,3,0.384
42351,3,0.332
42352,1,0.0
42360,0,0.0
42367,3,0.406
42368,1,0.0
42380,3,0.373
42382,1,0.0
42386,4,0.414
42387,4,0.414
42389,1,0.0
42390,0,0.0
42391,3,0.373
42392,0,0.0
42406,1,0.0
42408,2,0.256
42411,10,0.639
42417,1,0.0
42419,2,0.235
42421,0,0.0
42424,1,0.0
42430,2,0.129
42434,3,0.398
42439,6,0.209
42458,1,0.0
42461,3,0.384
42463,3,0.406
42464,1,0.0
42468,2,0.208
42470,0,0.0
42475,1,0.0
42476,4,0.512
42478,2,0.235
42479,1,0.0
42481,2,0.256
42482,2,0.221
42483,2,0.235
42484,2,0.256
42486,1,0.0
42489,3,0.309
42490,1,0.0
42492,1,0.0
42493,0,0.0
42497,8,0.664
42506,0,0.0
42511,2,0.256
42512,4,0.499
42515,1,0.0
42518,2,0.256
42524,3,0.406
42526,8,0.613
42527,0,0.0
42532,3,0.332
42533,6,0.573
42534,0,0.0
42535,0,0.0
42537,3,0.332
42539,2,0.256
42541,1,0.0
42543,4,0.492
42544,1,0.0
42545,4,0.492
42549,2,0.235
42551,0,0.0
42568,3,0.351
42570,6,0.584
42578,2,0.256
42579,8,0.613
42585,0,0.0
42590,1,0.0
42591,8,0.613
42592,0,0.0
42594,0,0.0
42595,0,0.0
42598,0,0.0
42599,1,0.0
42602,3,0.384
42603,0,0.0
42604,3,0.367
42608,2,0.252
42610,7,0.688
42614,1,0.0
42615,2,0.249
42617,2,0.249
42618,0,0.0
42620,1,0.0
42622,3,0.371
42623,1,0.0
42625,1,0.0
42626,0,0.0
42627,1,0.0
42630,5,0.464
42632,0,0.0
42633,5,0.464
42634,0,0.0
42636,10,0.585
42638,0,0.0
42639,4,0.317
42642,1,0.0
42643,1,0.0
42644,10,0.399
42646,8,0.588
42647,1,0.0
42648,1,0.0
42649,1,0.0
42650,1,0.0
42651,0,0.0
42652,11,0.413
42653,7,0.601
42654,9,0.559
42655,4,0.371
42657,3,0.384
42658,2,0.072
42659,2,0.185
42660,1,0.0
42661,2,0.211
42662,2,0.087
42663,1,0.0
42664,3,0.234
42666,5,0.201
42667,3,0.373
42668,5,0.435
42673,1,0.0
42674,8,0.645
42675,1,0.0
42680,1,0.0
42684,1,0.0
42685,3,0.384
42686,0,0.0
42687,2,0.235
42690,0,0.0
42695,2,0.235
42696,3,0.32
42697,2,0.208
42698,5,0.508
42699,3,0.137
42700,4,0.459
42701,1,0.0
42702,0,0.0
42703,4,0.357
42704,1,0.0
42705,1,0.0
42708,13,0.646
42713,1,0.0
42718,3,0.39
42720,7,0.677
42721,7,0.677
42723,15,0.668
42724,1,0.0
42727,1,0.0
42730,2,0.256
42735,1,0.0
42737,0,0.0
42743,1,0.0
42744,1,0.0
42746,1,0.0
42750,2,0.235
42751,1,0.0
42752,4,0.402
42753,2,0.256
42756,2,0.256
42757,1,0.0
42759,2,0.235
42760,1,0.0
42762,1,0.0
42763,1,0.0
42768,1,0.0
42769,2,0.256
42773,0,0.0
42775,6,0.558
42776,8,0.706
42777,1,0.0
42778,8,0.714
42779,1,0.0
42781,0,0.0
42782,15,0.641
42786,2,0.235
42787,4,0.405
42788,2,0.235
42794,0,0.0
42798,1,0.0
42802,1,0.0
42806,5,0.466
42813,7,0.609
42815,2,0.208
42822,1,0.0
42833,2,0.256
42835,1,0.0
42836,1,0.0
42837,2,0.208
42839,2,0.208
42841,0,0.0
42848,1,0.0
42851,0,0.0
42853,1,0.0
42864,1,0.0
42871,6,0.586
42874,1,0.0
42877,1,0.0
42879,7,0.653
42886,5,0.576
42892,2,0.235
42905,3,0.356
42913,3,0.384
42915,5,0.501
42919,0,0.0
42922,2,0.185
42931,2,0.249
42933,3,0.384
42938,1,0.0
42940,1,0.0
42943,6,0.584
42946,1,0.0
42947,1,0.0
42949,1,0.0
42962,4,0.512
42963,2,0.256
42965,3,0.351
42967,1,0.0
42971,2,0.235
42972,5,0.512
42973,3,0.351
42978,3,0.351
42979,1,0.0
42988,3,0.351
43007,2,0.256
43008,2,0.256
43012,9,0.481
43026,1,0.0
43028,1,0.0
43030,4,0.512
43031,1,0.0
43036,4,0.325
43037,4,0.325
43039,4,0.512
43041,1,0.0
43056,5,0.315
43057,6,0.635
43059,3,0.406
43060,3,0.373
43061,2,0.256
43062,1,0.0
43063,1,0.0
43065,1,0.0
43068,1,0.0
43071,2,0.235
43072,2,0.139
43076,3,0.332
43078,6,0.447
43083,9,0.481
43084,1,0.0
43085,6,0.484
43086,2,0.235
43089,3,0.313
43101,1,0.0
43104,0,0.0
43105,2,0.256
43118,4,0.512
43125,5,0.486
43126,2,0.214
43134,2,0.235
43136,3,0.406
43148,7,0.635
43149,4,0.512
43151,8,0.623
43156,5,0.486
43157,2,0.214
43158,2,0.256
43160,12,0.75
43164,6,0.602
43165,2,0.235
43166,1,0.0
43167,3,0.406
43168,8,0.546
43169,4,0.363
43170,4,0.459
43171,1,0.0
43172,2,0.166
43173,2,0.256
43175,3,0.32
43182,1,0.0
43184,7,0.42
43185,7,0.42
43186,5,0.528
43187,5,0.528
43193,0,0.0
43196,1,0.0
43199,5,0.478
43204,7,0.42
43205,7,0.42
43206,1,0.0
43208,1,0.0
43212,0,0.0
43215,1,0.0
43226,2,0.256
43238,1,0.0
43239,1,0.0
43241,3,0.384
43243,2,0.221
43246,1,0.0
43253,1,0.0
43257,8,0.744
43259,8,0.744
43266,3,0.353
43267,1,0.0
43268,7,0.617
43269,2,0.249
43270,3,0.32
43271,1,0.0
43272,1,0.0
43273,1,0.0
43274,3,0.351
43275,1,0.0
43276,3,0.353
43277,4,0.491
43280,8,0.687
43284,10,0.668
43289,5,0.584
43291,15,0.719
43292,3,0.353
43294,14,0.727
43295,2,0.249
43297,1,0.0
43306,2,0.256
43311,0,0.0
43318,1,0.0
43322,1,0.0
43325,1,0.0
43346,6,0.64
43356,1,0.0
43358,5,0.522
43361,9,0.686
43364,1,0.0
43367,1,0.0
43373,9,0.686
43374,0,0.0
43378,2,0.208
43380,1,0.0
43388,5,0.383
43390,2,0.185
43392,1,0.0
43393,1,0.0
43398,0,0.0
43399,1,0.0
43409,1,0.0
43410,5,0.524
43411,1,0.0
43416,3,0.32
43418,1,0.0
43428,1,0.0
43434,5,0.383
43435,9,0.699
43443,2,0.235
43444,1,0.0
43447,7,0.524
43448,7,0.524
43453,2,0.256
43459,3,0.406
43460,0,0.0
43463,7,0.471
43464,5,0.496
43466,7,0.471
43467,5,0.496
43477,1,0.0
43478,1,0.0
43481,2,0.235
43482,2,0.235
43485,7,0.637
43486,7,0.637
43498,4,0.448
43499,6,0.519
43500,6,0.519
43501,4,0.448
43502,0,0.0
43506,7,0.471
43509,1,0.0
43510,1,0.0
43511,4,0.401
43512,5,0.481
43515,3,0.346
43531,4,0.448
43532,5,0.575
43535,1,0.0
43540,0,0.0
43547,2,0.235
43552,1,0.0
43561,2,0.208
43562,2,0.208
43563,2,0.208
43564,1,0.0
43565,6,0.619
43567,1,0.0
43568,3,0.384
43573,1,0.0
43580,0,0.0
43587,2,0.235
43594,0,0.0
43596,2,0.235
43602,1,0.0
43605,8,0.593
43606,5,0.575
43607,6,0.499
43609,0,0.0
43611,8,0.72
43612,1,0.0
43614,7,0.624
43618,6,0.521
43621,1,0.0
43629,1,0.0
43631,2,0.185
43633,1,0.0
43635,3,0.406
43638,2,0.256
43643,1,0.0
43649,5,0.473
43653,1,0.0
43662,0,0.0
43668,7,0.528
43670,3,0.384
43681,1,0.0
43685,2,0.185
43687,1,0.0
43688,1,0.0
43690,2,0.256
43691,3,0.351
43696,1,0.0
43701,1,0.0
43702,1,0.0
43705,0,0.0
43707,1,0.0
43708,5,0.449
43709,5,0.449
43712,1,0.0
43721,2,0.235
43723,1,0.0
43728,3,0.406
43732,3,0.247
43735,0,0.0
43736,1,0.0
43738,3,0.247
43749,10,0.648
43752,3,0.36
43762,1,0.0
43766,2,0.235
43768,2,0.235
43769,0,0.0
43775,4,0.402
43780,1,0.0
43791,3,0.406
43796,4,0.512
43802,10,0.652
43822,2,0.235
43823,1,0.0
43824,0,0.0
43826,3,0.406
43827,10,0.648
43828,0,0.0
43830,0,0.0
43844,0,0.0
43847,0,0.0
43862,3,0.36
43866,4,0.512
43867,0,0.0
43876,1,0.0
43878,4,0.437
43883,4,0.426
43889,3,0.313
43890,2,0.005
43894,1,0.0
43899,1,0.0
43903,10,0.648
43908,4,0.499
43909,2,0.256
43910,2,0.185
43913,2,0.256
43914,1,0.0
43922,1,0.0
43923,1,0.0
43925,2,0.256
43928,0,0.0
43929,3,0.32
43942,1,0.0
43945,10,0.699
43947,5,0.531
43948,7,0.697
43949,1,0.0
43951,4,0.37
43952,2,0.256
43953,15,0.524
43954,8,0.577
43955,1,0.0
43957,7,0.697
43958,0,0.0
43959,10,0.767
43960,5,0.572
43961,3,0.384
43962,5,0.494
43963,3,0.406
43964,1,0.0
43965,2,0.235
43966,1,0.0
43967,8,0.628
43968,2,0.256
43969,5,0.517
43970,1,0.0
43971,1,0.0
43972,7,0.602
43973,3,0.32
43974,2,0.256
43975,1,0.0
43976,1,0.0
43977,15,0.599
43978,7,0.668
43979,4,0.512
43980,4,0.492
43981,3,0.384
43982,3,0.39
43983,5,0.448
43984,3,0.384
43985,1,0.0
43986,8,0.27
43987,7,0.511
43989,5,0.393
43990,3,0.39
43991,1,0.0
43992,4,0.346
43993,5,0.429
43994,4,0.363
43995,0,0.0
43996,2,0.235
43997,2,0.235
43998,1,0.0
44000,5,0.552
44001,1,0.0
44002,4,0.484
44003,6,0.645
44005,5,0.594
44006,4,0.402
44007,7,0.581
44008,11,0.664
44009,4,0.459
44010,0,0.0
44011,3,0.296
44012,5,0.576
44013,2,0.256
44014,3,0.294
44015,3,0.384
44016,2,0.09
44018,6,0.585
44020,4,0.426
44021,5,0.541
44022,6,0.579
44023,9,0.627
44024,6,0.549
44026,2,0.256
44028,2,0.155
44029,15,0.624
44030,0,0.0
44032,5,0.212
44033,5,0.56
44035,9,0.667
44036,1,0.0
44037,5,0.552
44038,7,0.665
44039,6,0.512
44040,1,0.0
44042,7,0.646
44043,5,0.576
44044,6,0.62
44045,1,0.0
44046,1,0.0
44047,5,0.562
44048,2,0.256
44049,7,0.533
44050,3,0.188
44051,1,0.0
44052,1,0.0
44053,5,0.552
44054,1,0.0
44056,3,0.384
44057,1,0.0
44058,5,0.576
44059,3,0.384
44060,1,0.0
44061,1,0.0
44062,7,0.487
44063,2,0.235
44064,1,0.0
44065,0,0.0
44066,6,0.512
44067,6,0.581
44068,2,0.235
44069,3,0.39
44070,0,0.0
44071,1,0.0
44072,6,0.609
44073,5,0.544
44074,4,0.364
44075,7,0.594
44076,4,0.448
44077,1,0.0
44080,1,0.0
44081,15,0.683
44083,1,0.0
44085,1,0.0
44086,2,0.249
44087,2,0.256
44088,3,0.384
44089,1,0.0
44090,1,0.0
44091,3,0.406
44092,2,0.235
44093,10,0.573
44094,0,0.0
44095,6,0.646
44096,1,0.0
44097,3,0.398
44098,7,0.677
44099,3,0.384
44100,4,0.492
44101,2,0.249
44102,0,0.0
44104,1,0.0
44105,3,0.384
44106,5,0.291
44107,2,0.221
44109,0,0.0
44110,15,0.597
44111,1,0.0
44112,6,0.58
44113,13,0.55
44114,10,0.713
44115,7,0.697
44116,6,0.591
44119,7,0.697
44120,0,0.0
44121,10,0.705
44122,8,0.655
44128,2,0.256
44131,4,0.492
44133,2,0.185
44145,2,0.235
44146,2,0.235
44151,4,0.491
44158,1,0.0
44159,1,0.0
44171,0,0.0
44179,2,0.185
44181,2,0.256
44184,2,0.208
44188,0,0.0
44192,3,0.371
44193,3,0.353
44199,6,0.626
44205,1,0.0
44206,2,0.256
44210,2,0.256
44450,1,0.0
44453,1,0.0
44659,4,0.472
44666,4,0.472
44669,6,0.364
44670,1,0.0
44701,6,0.477
44705,6,0.477
44719,6,0.477
44772,1,0.0
44775,1,0.0
44787,1,0.0
45063,1,0.0
45373,3,0.39
45594,2,0.256
45596,2,0.256
45597,0,0.0
45598,2,0.256
46136,3,0.131
46137,1,0.0
46148,1,0.0
46154,1,0.0
46168,10,0.549
46176,0,0.0
46179,4,0.338
46182,5,0.578
46188,5,0.578
46189,0,0.0
46190,2,0.235
46206,1,0.0
46209,1,0.0
46210,1,0.0
46212,3,0.272
46213,1,0.0
46214,1,0.0
46224,3,0.406
46227,3,0.406
46228,0,0.0
46229,3,0.406
46232,6,0.592
46233,1,0.0
46239,1,0.0
46247,4,0.491
46250,1,0.0
46251,1,0.0
46252,2,0.256
46253,1,0.0
46254,1,0.0
46255,2,0.256
46266,6,0.57
46267,8,0.741
46268,1,0.0
46269,1,0.0
46270,8,0.741
46271,6,0.57
46276,3,0.39
46280,2,0.09
46282,2,0.235
46284,2,0.256
46287,1,0.0
46292,1,0.0
46293,0,0.0
46301,2,0.235
46302,1,0.0
46303,1,0.0
46304,1,0.0
46305,1,0.0
46310,2,0.185
46312,2,0.208
46313,1,0.0
46314,1,0.0
46317,0,0.0
46322,3,0.39
46323,5,0.587
46325,6,0.64
46326,2,0.235
46329,3,0.406
46337,1,0.0
46350,2,0.145
46353,3,0.384
46354,1,0.0
46355,1,0.0
46359,1,0.0
46363,1,0.0
46364,0,0.0
46365,3,0.384
46366,0,0.0
46371,1,0.0
46373,5,0.578
46375,2,0.235
46382,5,0.479
46383,1,0.0
46384,5,0.578
46403,7,0.57
46404,7,0.57
46409,1,0.0
46414,1,0.0
46416,6,0.57
46417,8,0.741
46422,2,0.256
46423,6,0.582
46426,2,0.256
46429,2,0.256
46433,1,0.0
46434,1,0.0
46439,0,0.0
46444,2,0.256
46446,1,0.0
46453,3,0.406
46457,2,0.143
46458,4,0.137
46464,2,0.256
46467,2,0.256
46470,2,0.256
46471,2,0.256
46474,9,0.534
46480,2,0.256
46481,3,0.28
46482,3,0.384
46483,14,0.709
46487,10,0.456
46488,11,0.673
46493,2,0.256
46495,10,0.638
46499,12,0.708
46500,6,0.416
46501,11,0.635
46504,2,0.185
46505,1,0.0
46506,1,0.0
46507,2,0.256
46508,0,0.0
46509,1,0.0
46510,4,0.491
46511,4,0.363
46512,2,0.235
46513,1,0.0
46515,2,0.256
46516,6,0.629
46518,4,0.512
